sprint,team,committed,completed,urgentdefects,alldefects,storiesadded,pointsadded,failedtoquantify
99,onRecord,49,40,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
100,onRecord,23,23,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
101,onRecord,55,37,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
102,onRecord,39,41,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
103,onRecord,37,29,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
104,onRecord,35,35,0,0,0,0,0
105,onRecord,27,27,5,10,3,0,3
106,onRecord,91,40,4,4,4,0,4
107,onRecord,88,32,3,4,2,0,2
108,onRecord,95,77,4,8,1,0,1
109,onRecord,75,45,3,4,3,0,3
110,onRecord,58,41,6,13,8,5,6
111,onRecord,85,34,1,9,2,1,1
112,onRecord,91,80,6,15,4,2,3
113,onRecord,78,78,1,4,3,0,3
114,onRecord,99,86,0,0,0,0,0
115,onRecord,80,69,1,3,0,0,0
116,onRecord,92,92,1,6,2,5,1
85,onBoard,81,81,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
86,onBoard,71,71,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
87,onBoard,66,66,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
88,onBoard,79,35,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
89,onBoard,80,30,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
90,onBoard,98,98,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
91,onBoard,72,34,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
92,onBoard,63,15,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
93,onBoard,71,26,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
94,onBoard,70,24,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
95,onBoard,63,44,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
96,onBoard,45,38,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
97,onBoard,46,47,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
98,onBoard,46,23,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
99,onBoard,56,45,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
100,onBoard,50,24,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
101,onBoard,84,46,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
102,onBoard,42,48,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
103,onBoard,23,24,0,0,0,0,0,0,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet,data not updated yet
104,onBoard,27,39,3,4,2,2,1
105,onBoard,12,17,2,5,4,6,1
106,onBoard,50,91,5,8,3,6,0
107,onBoard,73,60,3,8,6,11,0
